,is_label_issue,label_quality,given_label,predicted_label,sample_weight
129,False,0.522902112831721,1,1,1.4225059382422802
130,False,0.8689443824796335,1,1,1.4225059382422802
131,False,0.6475973897539209,1,1,1.4225059382422802
132,False,0.6025135897696238,1,1,1.4225059382422802
133,False,0.7568152985127983,1,1,1.4225059382422802
134,False,0.8260010202204243,1,1,1.4225059382422802
135,False,0.5269788918960628,1,1,1.4225059382422802
136,False,0.5313734363031335,1,1,1.4225059382422802
137,True,0.40759577814419096,1,2,0.0
138,False,0.8845222125743873,1,1,1.4225059382422802
139,False,0.8200174996710122,1,1,1.4225059382422802
140,False,0.1955289088382218,0,1,5.451127819548872
141,False,0.2920681451731251,2,1,3.730555555555555
142,True,0.08921172274760665,0,1,0.0
143,False,0.4884085141738504,1,1,1.4225059382422802
144,False,0.8296570029198593,1,1,1.4225059382422802
145,False,0.9297309062017521,1,1,1.4225059382422802
146,False,0.6808009847518544,1,1,1.4225059382422802
147,True,0.06255872293959155,0,1,0.0
148,False,0.7234287589005637,1,1,1.4225059382422802
149,False,0.5917083054905786,1,1,1.4225059382422802
150,False,0.8399380474783117,1,1,1.4225059382422802
151,False,0.8535899237895148,1,1,1.4225059382422802
152,True,0.1746139150038113,2,1,0.0
153,False,0.5097996727389591,1,1,1.4225059382422802
154,True,0.2951934736172447,2,1,0.0
155,False,0.22666089732396688,0,1,5.451127819548872
156,False,0.8447976304453653,1,1,1.4225059382422802
157,False,0.8646377097413173,1,1,1.4225059382422802
158,False,0.3669008546930894,2,1,3.730555555555555
159,False,0.24303673631016184,0,1,5.451127819548872
160,False,0.5615883237011553,1,1,1.4225059382422802
161,False,0.508749611599472,1,1,1.4225059382422802
162,False,0.6985915672827492,1,1,1.4225059382422802
163,False,0.6728336171755538,1,1,1.4225059382422802
164,False,0.5937610483420194,1,1,1.4225059382422802
165,False,0.5646143062263888,1,1,1.4225059382422802
166,True,0.1402420022302924,0,1,0.0
167,False,0.180486245441615,0,1,5.451127819548872
168,False,0.5061030355058224,1,1,1.4225059382422802
169,False,0.5624817505423265,1,1,1.4225059382422802
170,False,0.7733689293588211,1,1,1.4225059382422802
171,False,0.8014511520777412,1,1,1.4225059382422802
172,True,0.18210415240625966,2,1,0.0
173,True,0.2789908097388547,1,0,0.0
174,True,0.18280378848916115,2,1,0.0
175,False,0.32801700598425937,2,1,3.730555555555555
176,False,0.3487634531308542,2,1,3.730555555555555
177,True,0.24890759099637566,2,1,0.0
178,False,0.3201993422648183,2,1,3.730555555555555
179,False,0.4402076087602088,2,2,3.730555555555555
180,False,0.28086000372064385,0,2,5.451127819548872
181,False,0.7064919499692845,1,1,1.4225059382422802
182,False,0.860107985025793,1,1,1.4225059382422802
183,True,0.1406712252663359,0,1,0.0
184,True,0.3112286395932771,1,2,0.0
185,False,0.9216535579337939,1,1,1.4225059382422802
186,True,0.1217095942860086,0,1,0.0
187,True,0.11444430568008851,0,1,0.0
188,False,0.9258172432684287,1,1,1.4225059382422802
189,True,0.05522484107477158,0,1,0.0
190,False,0.6103738861927738,1,1,1.4225059382422802
191,True,0.1527348869892259,2,1,0.0
192,True,0.21609193781109967,2,1,0.0
193,True,0.09687465009655873,0,1,0.0
194,False,0.59169446747748,1,1,1.4225059382422802
195,True,0.14306768491340638,0,1,0.0
196,False,0.8764261488246606,1,1,1.4225059382422802
197,False,0.5955255112783284,1,1,1.4225059382422802
198,False,0.7471842090843739,1,1,1.4225059382422802
199,True,0.16451198854341662,0,1,0.0
200,False,0.6876755606401372,1,1,1.4225059382422802
201,False,0.919900131201368,1,1,1.4225059382422802
202,False,0.32545883359168376,2,1,3.730555555555555
203,False,0.5057959404662098,1,1,1.4225059382422802
204,False,0.5494761275227099,1,1,1.4225059382422802
205,False,0.7701138176087413,1,1,1.4225059382422802
206,True,0.1066483659830866,0,1,0.0
207,False,0.9330741463316219,1,1,1.4225059382422802
208,True,0.10474400761797349,2,1,0.0
209,True,0.14690369207591125,2,1,0.0
210,False,0.8794955320422635,1,1,1.4225059382422802
211,True,0.07971007554051801,0,1,0.0
212,False,0.3588396811313176,2,1,3.730555555555555
213,True,0.1326132382566193,0,1,0.0
214,False,0.6463364327538003,1,1,1.4225059382422802
215,False,0.5117665419400272,1,1,1.4225059382422802
216,False,0.3959821133268733,1,1,1.4225059382422802
217,False,0.5356231684617369,1,1,1.4225059382422802
218,False,0.3534422368727437,2,1,3.730555555555555
219,True,0.2236389541505562,2,1,0.0
220,True,0.1525945383149673,2,1,0.0
221,False,0.2719870141764515,2,1,3.730555555555555
222,False,0.8862146533925159,1,1,1.4225059382422802
223,False,0.8338516904371404,1,1,1.4225059382422802
224,False,0.4914774895160134,1,1,1.4225059382422802
225,False,0.7100700579859747,1,1,1.4225059382422802
226,False,0.74730025044533,1,1,1.4225059382422802
227,False,0.5800057717476181,1,1,1.4225059382422802
228,False,0.6880685897265888,1,1,1.4225059382422802
229,False,0.45427190849035726,1,1,1.4225059382422802
230,False,0.7189087286555439,1,1,1.4225059382422802
231,False,0.6548165381031836,1,1,1.4225059382422802
232,True,0.2614484301599046,0,2,0.0
233,False,0.920201551805705,1,1,1.4225059382422802
234,True,0.20349173906203613,2,1,0.0
235,True,0.19095437170758467,2,1,0.0
236,False,0.6816665510468882,1,1,1.4225059382422802
237,False,0.7503866882292304,1,1,1.4225059382422802
238,False,0.8688320632134229,1,1,1.4225059382422802
239,False,0.5400629151367909,1,1,1.4225059382422802
240,False,0.7141958541414707,1,1,1.4225059382422802
241,False,0.8700168565507804,1,1,1.4225059382422802
242,True,0.12536725119451475,2,1,0.0
243,False,0.6504438038890983,1,1,1.4225059382422802
244,False,0.30268882981514256,2,1,3.730555555555555
245,False,0.31742207920056437,2,1,3.730555555555555
246,False,0.5025569499297564,1,1,1.4225059382422802
247,True,0.03161637154916817,0,1,0.0
248,False,0.7705660358099415,1,1,1.4225059382422802
249,True,1.8437796329166137e-91,2,1,0.0
250,False,0.6951603814610134,1,1,1.4225059382422802
251,False,0.5059697195320878,1,1,1.4225059382422802
252,False,0.26703179275281946,2,1,3.730555555555555
253,False,0.7626090781035239,1,1,1.4225059382422802
254,False,0.4695767663093126,1,1,1.4225059382422802
255,False,0.77569075469621,1,1,1.4225059382422802
256,False,0.6870458999208316,1,1,1.4225059382422802
257,True,0.15592624864050236,0,1,0.0
258,False,0.7343327993955961,1,1,1.4225059382422802
259,False,0.26052668597891615,0,1,5.451127819548872
260,False,0.5896423174849047,1,1,1.4225059382422802
261,False,0.8726605810865089,1,1,1.4225059382422802
262,False,0.6709810661683127,1,1,1.4225059382422802
263,False,0.8801238001605676,1,1,1.4225059382422802
264,False,0.8190840743183351,1,1,1.4225059382422802
265,True,0.247492867220536,2,1,0.0
266,False,0.506296907487755,1,1,1.4225059382422802
267,True,0.26333052058920914,2,1,0.0
268,True,0.1916043274178807,2,1,0.0
269,False,0.8229756173790566,1,1,1.4225059382422802
270,False,0.6872132647349437,1,1,1.4225059382422802
271,False,0.4502824200694883,1,1,1.4225059382422802
272,False,0.3396378402123049,2,1,3.730555555555555
273,True,0.2413331530267086,2,1,0.0
274,False,0.2837219534922145,2,1,3.730555555555555
275,True,0.22013205747634018,2,1,0.0
276,False,0.8680909301683615,1,1,1.4225059382422802
277,True,0.23377593962327392,2,1,0.0
278,False,0.7121048976006045,1,1,1.4225059382422802
279,True,0.28247013640326873,1,2,0.0
280,True,0.2326948384608787,2,1,0.0
281,False,0.6347767786096759,1,1,1.4225059382422802
282,True,0.17258510358678625,0,1,0.0
283,False,0.6414519039863339,1,1,1.4225059382422802
284,False,0.3294046515019957,2,1,3.730555555555555
285,False,0.6442698319332147,1,1,1.4225059382422802
286,False,0.8827084083813486,1,1,1.4225059382422802
287,True,0.15473754102765433,2,1,0.0
288,False,0.8742019905219975,1,1,1.4225059382422802
289,True,0.16655199752061292,2,1,0.0
290,False,0.8035415671121874,1,1,1.4225059382422802
291,False,0.5967832372445779,1,1,1.4225059382422802
292,False,0.934548273748134,1,1,1.4225059382422802
293,False,0.8203490371693073,1,1,1.4225059382422802
294,False,0.9377756769035915,1,1,1.4225059382422802
295,True,0.2328434909244605,2,1,0.0
296,True,0.24368761044658563,2,1,0.0
297,True,0.08045191622739356,2,1,0.0
298,True,0.15023428701944033,2,1,0.0
299,False,0.8724694871149203,1,1,1.4225059382422802
300,False,0.2746953242126147,2,1,3.730555555555555
301,False,0.2064444721264433,0,1,5.451127819548872
302,True,0.11115628105568355,2,1,0.0
303,False,0.8587129601822807,1,1,1.4225059382422802
304,False,0.7028831148025131,1,1,1.4225059382422802
305,True,0.22685724731005735,2,1,0.0
306,False,0.6274264933601699,1,1,1.4225059382422802
307,False,0.4375966976147275,1,1,1.4225059382422802
308,False,0.7375801948998412,1,1,1.4225059382422802
309,True,0.1331253622009317,0,1,0.0
310,True,0.33590428780183645,1,2,0.0
311,False,0.5827766240527957,1,1,1.4225059382422802
312,False,1.0,1,1,1.4225059382422802
313,False,0.8640283175042553,1,1,1.4225059382422802
314,False,0.4881833646901444,1,1,1.4225059382422802
315,False,0.7696274424148034,1,1,1.4225059382422802
316,True,0.393560262906546,1,2,0.0
317,False,0.5837867807719472,1,1,1.4225059382422802
318,True,0.20164050259555508,2,1,0.0
319,False,0.719717234018243,1,1,1.4225059382422802
320,True,0.35084840603190187,1,2,0.0
321,False,0.5151154058839947,1,1,1.4225059382422802
322,True,0.18854565009845833,0,1,0.0
323,False,0.5535208208197071,1,1,1.4225059382422802
324,False,0.6894909579776946,1,1,1.4225059382422802
325,True,0.2928133757011039,2,0,0.0
326,True,0.24232865792758346,2,1,0.0
327,True,0.2333669433657495,2,1,0.0
328,False,0.25324768463063974,2,1,3.730555555555555
329,True,0.1228734688054146,0,1,0.0
330,False,0.4269200132125612,1,1,1.4225059382422802
331,False,0.7015799104843761,1,1,1.4225059382422802
332,False,0.5101721426859537,1,1,1.4225059382422802
333,False,0.32186912311541743,2,1,3.730555555555555
334,True,0.25275622383050933,2,1,0.0
335,False,0.2830593430980874,0,1,5.451127819548872
336,False,0.27156320007665646,0,2,5.451127819548872
337,False,0.4024998620872118,2,1,3.730555555555555
338,False,0.5617539748839979,1,1,1.4225059382422802
339,False,0.5860866127486138,1,1,1.4225059382422802
340,False,0.9376982665149912,1,1,1.4225059382422802
341,False,0.6554556577163867,1,1,1.4225059382422802
342,False,0.7068641503572861,1,1,1.4225059382422802
343,False,0.7476455317151428,1,1,1.4225059382422802
344,True,0.22297245933567217,2,1,0.0
345,False,0.33336888757005895,2,1,3.730555555555555
346,False,0.770063163420399,1,1,1.4225059382422802
347,False,0.7028086424888494,1,1,1.4225059382422802
348,False,0.5164433582424725,1,1,1.4225059382422802
349,False,0.4873453054360563,1,1,1.4225059382422802
350,False,0.8626773122546179,1,1,1.4225059382422802
351,False,0.7709606575885433,1,1,1.4225059382422802
352,True,0.11521864140062632,2,1,0.0
353,True,0.14269656590525368,0,1,0.0
354,False,0.8321176089483341,1,1,1.4225059382422802
355,False,0.47753197695599403,1,1,1.4225059382422802
356,True,0.13314253101642895,0,1,0.0
357,False,0.2659401913486134,2,1,3.730555555555555
358,False,0.4571806897851597,1,1,1.4225059382422802
359,False,0.4689405287277759,1,1,1.4225059382422802
360,True,0.2989889739068758,1,0,0.0
361,True,0.22183884434824144,2,1,0.0
362,True,0.07880954840479491,0,1,0.0
363,False,0.5004498237045684,1,1,1.4225059382422802
364,False,0.8553357644743762,1,1,1.4225059382422802
365,False,0.8143326529030799,1,1,1.4225059382422802
366,True,0.19521175660901624,0,1,0.0
367,False,0.7788216792510595,1,1,1.4225059382422802
368,False,0.8759911888502754,1,1,1.4225059382422802
369,False,0.7450626292717641,1,1,1.4225059382422802
370,False,0.7545261136951451,1,1,1.4225059382422802
371,False,0.8405594332643085,1,1,1.4225059382422802
372,True,0.08774994828552861,2,1,0.0
373,False,0.5065430766838984,1,1,1.4225059382422802
374,False,0.2005764438064695,0,1,5.451127819548872
375,False,0.6878108587776753,1,1,1.4225059382422802
376,True,0.1157534496261348,1,0,0.0
377,True,0.14114320845837933,0,1,0.0
378,False,0.77115762612197,1,1,1.4225059382422802
379,False,0.6816665510468882,1,1,1.4225059382422802
380,True,0.28193909881660667,2,1,0.0
381,False,0.8264613269417963,1,1,1.4225059382422802
382,False,0.9824984721322005,1,1,1.4225059382422802
383,False,0.6600144593669349,1,1,1.4225059382422802
384,False,0.30263921823795165,2,1,3.730555555555555
385,False,0.7416625416409269,1,1,1.4225059382422802
386,False,0.8588205779269771,1,1,1.4225059382422802
387,False,0.6342802217327064,1,1,1.4225059382422802
388,False,0.47767490627938297,1,1,1.4225059382422802
389,False,0.9258172432684287,1,1,1.4225059382422802
390,False,0.8045998971339668,1,1,1.4225059382422802
391,False,0.2812941934581568,0,1,5.451127819548872
392,False,0.5837696483985559,1,1,1.4225059382422802
393,True,0.1730795012514304,0,1,0.0
394,False,0.6183401139205158,1,1,1.4225059382422802
395,True,3.8575605338620116e-15,1,2,0.0
396,False,0.8236074166930791,1,1,1.4225059382422802
397,False,0.8257805219158808,1,1,1.4225059382422802
398,False,0.709875071210822,1,1,1.4225059382422802
399,True,0.18174325150733228,2,1,0.0
400,True,0.12943423154407063,2,1,0.0
401,False,0.670210575098984,1,1,1.4225059382422802
402,False,0.7157915099921238,1,1,1.4225059382422802
403,True,0.20721390357443498,2,1,0.0
404,False,0.781689039176429,1,1,1.4225059382422802
405,False,0.7124390087682319,1,1,1.4225059382422802
406,False,0.42273400277531337,2,2,3.730555555555555
407,False,0.789280244691016,1,1,1.4225059382422802
408,True,0.24200405104157782,2,1,0.0
409,False,0.7368787902451738,1,1,1.4225059382422802
410,False,0.550944661339735,2,2,3.730555555555555
411,False,0.8671969034278882,1,1,1.4225059382422802
412,True,0.14774361688691987,0,1,0.0
413,False,0.2867061546060889,2,1,3.730555555555555
414,False,0.816751992554586,1,1,1.4225059382422802
415,False,0.5689232779329361,1,1,1.4225059382422802
416,False,0.9303078657560219,1,1,1.4225059382422802
417,False,0.7514765322271992,1,1,1.4225059382422802
418,False,0.6713034859321052,1,1,1.4225059382422802
419,False,0.8755013727449237,1,1,1.4225059382422802
420,False,0.3758933500108873,2,1,3.730555555555555
421,False,0.26031350752203475,2,1,3.730555555555555
422,False,0.8753185635501248,1,1,1.4225059382422802
423,False,0.6418447232876522,1,1,1.4225059382422802
424,False,0.7202016608839019,1,1,1.4225059382422802
425,True,0.25062958179113276,2,1,0.0
426,False,0.852126247760543,1,1,1.4225059382422802
427,True,0.2568633877485495,1,2,0.0
428,False,0.8738288013920775,1,1,1.4225059382422802
429,True,0.34058084019309876,1,0,0.0
430,False,0.6965517103224004,1,1,1.4225059382422802
431,False,0.5074108747339304,1,1,1.4225059382422802
432,True,0.19916277121488832,2,1,0.0
433,False,0.7338511920535693,1,1,1.4225059382422802
434,False,0.6854001222172528,1,1,1.4225059382422802
435,False,0.4053298068207671,1,1,1.4225059382422802
436,True,0.23288450125180998,0,1,0.0
437,False,0.48930040670355374,2,2,3.730555555555555
438,False,0.7078356460685566,1,1,1.4225059382422802
439,False,0.23135766188725282,0,1,5.451127819548872
440,False,0.5717684531769611,1,1,1.4225059382422802
441,True,0.20118088393505074,0,1,0.0
442,False,0.635112110452401,1,1,1.4225059382422802
443,False,0.5437117729157877,1,1,1.4225059382422802
444,False,0.7503558850889068,1,1,1.4225059382422802
445,False,0.7262822262157945,1,1,1.4225059382422802
446,False,1.0,1,1,1.4225059382422802
447,True,0.2511681665812027,2,1,0.0
448,False,0.6191588656126767,1,1,1.4225059382422802
449,True,0.20488502486983376,2,1,0.0
450,False,0.8576614045070262,1,1,1.4225059382422802
451,False,0.25613061374189394,2,1,3.730555555555555
452,False,0.2948749413917106,2,1,3.730555555555555
453,False,0.6115236438724643,1,1,1.4225059382422802
454,False,0.8468830399487483,1,1,1.4225059382422802
455,False,0.5302662514253393,1,1,1.4225059382422802
456,True,0.17111501822524164,2,1,0.0
457,False,0.662748908530184,1,1,1.4225059382422802
458,False,0.6152849531048119,1,1,1.4225059382422802
459,True,0.1582343427747266,2,1,0.0
460,True,0.22535475829899776,2,1,0.0
461,True,0.20756249165372773,2,1,0.0
462,True,0.18706456480951525,2,1,0.0
463,True,0.1712049086893297,2,1,0.0
464,True,6.951571685296702e-26,0,2,0.0
465,False,0.8822480496134076,1,1,1.4225059382422802
466,False,0.8606754402898661,1,1,1.4225059382422802
467,False,0.48657359258156085,1,1,1.4225059382422802
468,True,0.14119936218865192,0,1,0.0
469,False,0.8588116124008098,1,1,1.4225059382422802
470,False,0.22744519287995757,0,1,5.451127819548872
471,True,0.19616748997502434,2,1,0.0
472,True,0.11519468637145996,0,1,0.0
473,False,0.8159596510888855,1,1,1.4225059382422802
474,True,0.17968005482816865,2,1,0.0
475,False,0.8389280822380895,1,1,1.4225059382422802
476,False,0.7276010773328542,1,1,1.4225059382422802
477,False,0.7163815410716862,1,1,1.4225059382422802
478,False,0.69524270358841,1,1,1.4225059382422802
479,False,0.9000247398416122,1,1,1.4225059382422802
480,False,0.6608974094424769,1,1,1.4225059382422802
481,False,0.761580809374128,1,1,1.4225059382422802
482,False,0.6130979179731731,1,1,1.4225059382422802
483,True,0.22079541727770102,2,1,0.0
484,False,0.8363631839381483,1,1,1.4225059382422802
485,False,0.8671969034278882,1,1,1.4225059382422802
486,True,0.24052959896675447,2,1,0.0
487,True,0.2095566331387653,2,1,0.0
488,False,0.8732857665991931,1,1,1.4225059382422802
489,False,0.43656966139774617,1,1,1.4225059382422802
490,False,0.7832569362337355,1,1,1.4225059382422802
491,True,0.10624890599524643,0,1,0.0
492,True,0.2088385148085858,2,1,0.0
493,True,0.19242080697331448,2,1,0.0
494,True,0.11551522247754271,0,1,0.0
495,True,0.06787360761277028,0,1,0.0
496,True,0.10043193348526482,0,1,0.0
497,False,0.662748908530184,1,1,1.4225059382422802
498,True,2.085820342520753e-68,0,2,0.0
499,True,0.1289020882017379,1,0,0.0
500,True,0.2092846929854442,2,1,0.0
501,False,0.20442516753248174,0,1,5.451127819548872
502,True,0.4298421822382315,1,2,0.0
503,False,0.9262522633926159,1,1,1.4225059382422802
504,False,0.5871400986621845,1,1,1.4225059382422802
505,False,0.6194944791700634,1,1,1.4225059382422802
506,False,0.2595936382049894,2,1,3.730555555555555
507,False,0.6536931716438648,1,1,1.4225059382422802
508,False,0.685442668040256,1,1,1.4225059382422802
509,False,0.8192552882590255,1,1,1.4225059382422802
510,False,0.8729555616445157,1,1,1.4225059382422802
511,True,0.14974222162586678,0,1,0.0
512,True,0.2255034283972513,2,0,0.0
513,False,0.8628344726370519,1,1,1.4225059382422802
514,False,0.6008627517839285,1,1,1.4225059382422802
515,False,0.49401230473750984,2,2,3.730555555555555
516,False,0.6886942152440376,1,1,1.4225059382422802
517,False,0.5072105419420593,2,2,3.730555555555555
518,True,0.1840012679384985,2,1,0.0
519,False,0.86753118867598,1,1,1.4225059382422802
520,False,0.7315114872838723,1,1,1.4225059382422802
521,False,0.8883834297815806,1,1,1.4225059382422802
522,False,0.34753586682887483,2,1,3.730555555555555
523,False,0.6139179413315308,1,1,1.4225059382422802
524,False,0.5857828864654279,2,2,3.730555555555555
525,False,0.3776413779104776,2,1,3.730555555555555
526,False,0.7172731934743084,1,1,1.4225059382422802
527,False,0.9393219118987268,1,1,1.4225059382422802
528,False,0.6019115853807286,1,1,1.4225059382422802
529,False,0.2929412193451786,2,1,3.730555555555555
530,True,0.2289663142124448,2,1,0.0
531,False,0.8362207879221314,1,1,1.4225059382422802
532,False,0.8304692204515769,1,1,1.4225059382422802
533,True,0.15647368099266287,0,1,0.0
534,False,0.9241969910037104,1,1,1.4225059382422802
535,False,0.4537248739771985,1,1,1.4225059382422802
536,False,0.6890844744550836,1,1,1.4225059382422802
537,False,0.7282794413983666,1,1,1.4225059382422802
538,True,0.1673773021031342,0,1,0.0
539,False,0.8185883587831007,1,1,1.4225059382422802
540,False,0.6856804390816997,1,1,1.4225059382422802
541,False,0.7939968203837857,1,1,1.4225059382422802
542,True,0.2742027774700682,2,1,0.0
543,False,0.7529576956047309,1,1,1.4225059382422802
544,False,0.6556180432424793,1,1,1.4225059382422802
545,True,0.2605609155010728,2,1,0.0
546,True,0.26439343582712416,2,1,0.0
547,False,0.3856564444559739,1,1,1.4225059382422802
548,True,0.2510902622452457,0,2,0.0
549,False,0.7393517616971494,1,1,1.4225059382422802
550,False,0.36694768198949684,2,1,3.730555555555555
551,False,0.7471047356311536,1,1,1.4225059382422802
552,False,0.5874388129538602,1,1,1.4225059382422802
553,False,0.6937464630180425,1,1,1.4225059382422802
554,True,0.23369443290613967,2,1,0.0
555,False,0.7804094332025718,1,1,1.4225059382422802
556,False,0.5807367066667775,1,1,1.4225059382422802
557,False,0.7065634990876194,1,1,1.4225059382422802
558,False,0.6889119284871136,1,1,1.4225059382422802
559,False,0.8128930569578103,1,1,1.4225059382422802
560,False,0.8170856134762163,1,1,1.4225059382422802
561,True,0.11306204477241591,0,1,0.0
562,False,0.6449870255262037,1,1,1.4225059382422802
563,False,0.7845559850769563,1,1,1.4225059382422802
564,False,0.7672323315893465,1,1,1.4225059382422802
565,False,0.35880811664814793,2,1,3.730555555555555
566,True,0.08533945720825477,2,1,0.0
567,False,0.7375786652089152,1,1,1.4225059382422802
568,True,0.17929347133582663,0,1,0.0
569,False,0.19347335400244375,0,1,5.451127819548872
